country,year,life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,co2_per_capita,material_footprint,IEV,MYSI,EYSI,IE,gni_capped,IR,ID,CO2_overshoot,MF_overshoot,IIE,SDI,SDI_level
Zambia,2017,71.7,12.07,16.48,9852.0,10.289,5.041,0.7953846153846155,0.8046666666666666,0.9155555555555556,0.860111111111111,9852.0,0.6933850170605795,0.7798936767384784,5.913218390804597,1.0,3.4566091954022986,0.22562390847534336,Faible (<0.3)
Zimbabwe,2017,72.36,13.36,17.6,11015.0,11.434,5.881,0.8055384615384615,0.8906666666666666,0.9777777777777779,0.9342222222222223,11015.0,0.7102403442623912,0.8115474877410058,6.571264367816092,1.0,3.785632183908046,0.21437568372086688,Faible (<0.3)
Malawi,2017,73.71,14.43,18.1,12797.0,11.405,7.351,0.8263076923076922,0.962,1.0055555555555555,0.9837777777777778,12797.0,0.7328915723565508,0.8414458584808662,6.554597701149425,1.081029411764706,3.8178135564570654,0.22039993468453412,Faible (<0.3)
Cuba,2018,79.91,7.46,11.85,8412.0,2.603,6.457,0.9216923076923076,0.49733333333333335,0.6583333333333333,0.5778333333333333,8412.0,0.6695159120691175,0.7091146956947351,1.495977011494253,1.0,1.2479885057471265,0.5682061112175174,Élevé (0.5–0.65)
Costa Rica,2018,79.69,8.14,12.43,17117.0,1.391,7.951,0.9183076923076923,0.5426666666666667,0.6905555555555556,0.6166111111111112,17117.0,0.776827846803055,0.7605155842897038,1.0,1.1692647058823529,1.0846323529411763,0.7011736117103907,Très élevé (>0.65)
Sri Lanka,2018,75.89,9.36,13.11,11693.0,0.737,4.798,0.8598461538461538,0.624,0.7283333333333333,0.6761666666666666,11693.0,0.7192632644084935,0.7478034481085288,1.0,1.0,1.0,0.7478034481085288,Très élevé (>0.65)
Albania,2018,63.76,10.3,14.17,13073.0,3.74,7.216,0.6732307692307692,0.6866666666666668,0.7872222222222223,0.7369444444444445,13073.0,0.7361148397523274,0.7147948689098605,2.1494252873563218,1.0611764705882354,1.6053008789722787,0.44527158632559627,Moyen (0.3–0.5)
Armenia,2018,64.52,11.62,15.79,14517.0,4.648,8.412,0.6849230769230769,0.7746666666666666,0.8772222222222221,0.8259444444444444,14517.0,0.7519411514306056,0.7520709774033821,2.6712643678160917,1.237058823529412,1.9541615956727518,0.38485608307355434,Moyen (0.3–0.5)
Georgia,2018,65.95,12.37,16.34,16239.0,5.091,9.362,0.706923076923077,0.8246666666666667,0.9077777777777778,0.8662222222222222,16239.0,0.7688738010413505,0.77795088817471,2.9258620689655173,1.376764705882353,2.151313387423935,0.36161671875535445,Moyen (0.3–0.5)
Ecuador,2018,66.24,13.33,17.85,18359.0,6.271,11.068,0.7113846153846153,0.8886666666666667,0.9916666666666667,0.9401666666666667,18359.0,0.787408967823808,0.8075508741767862,3.604022988505747,1.6276470588235294,2.6158350236646384,0.30871628633729836,Moyen (0.3–0.5)
Tunisia,2018,67.06,14.19,17.96,18870.0,6.914,11.924,0.7240000000000001,0.946,0.9977777777777779,0.9718888888888889,18870.0,0.7915559675692652,0.8227709262496794,3.9735632183908045,1.7535294117647058,2.8635463150777554,0.28732586650247294,Faible (<0.3)
Moldova,2018,68.01,7.45,11.13,20696.0,8.242,12.925,0.7386153846153847,0.4966666666666667,0.6183333333333334,0.5575000000000001,20696.0,0.8055085452253785,0.692220501541315,4.736781609195403,1.9007352941176472,3.3187584516565254,0.20857815102385652,Faible (<0.3)
Ukraine,2018,68.84,8.24,12.57,22942.0,8.229,14.721,0.7513846153846154,0.5493333333333333,0.6983333333333334,0.6238333333333334,22942.0,0.8210716430584533,0.7273955551526943,4.729310344827586,2.1648529411764708,3.4470816430020284,0.21101779142057478,Faible (<0.3)
Thailand,2018,70.46,9.28,14.07,22909.0,9.422,15.924,0.7763076923076923,0.6186666666666666,0.7816666666666667,0.7001666666666666,22909.0,0.820854206579587,0.764129763718956,5.414942528735633,2.341764705882353,3.878353617308993,0.19702426315864144,Faible (<0.3)
Colombia,2018,71.93,10.32,14.41,24908.0,10.233,16.723,0.7989230769230771,0.6880000000000001,0.8005555555555556,0.7442777777777778,24908.0,0.8334914067961144,0.7913714559894939,5.881034482758621,2.4592647058823527,4.1701495943204865,0.1897705197596024,Faible (<0.3)
Peru,2018,72.79,11.23,15.34,26585.0,11.325,18.072,0.8121538461538462,0.7486666666666667,0.8522222222222222,0.8004444444444445,26585.0,0.843333912749345,0.8184453550961809,6.508620689655172,2.6576470588235295,4.58313387423935,0.1785776670623692,Faible (<0.3)
Bolivia,2018,73.07,12.55,16.28,27740.0,11.537,20.108,0.8164615384615383,0.8366666666666667,0.9044444444444445,0.8705555555555555,27740.0,0.8497580513658837,0.8452966934996584,6.630459770114943,2.9570588235294117,4.793759296822177,0.17633273620142184,Faible (<0.3)
Paraguay,2018,73.96,13.93,18.24,29729.0,12.529,20.678,0.830153846153846,0.9286666666666666,1.0133333333333332,0.9709999999999999,29729.0,0.8602182960398326,0.8851064315832963,7.200574712643678,3.0408823529411766,5.120728532792427,0.1728477551417145,Faible (<0.3)
El Salvador,2018,75.76,14.43,18.6,31155.0,1.341,21.6,0.8578461538461539,0.962,1.0333333333333334,0.9976666666666667,31155.0,0.86729552073933,0.9054281471479237,1.0,3.1764705882352944,2.088235294117647,0.4335853099018226,Moyen (0.3–0.5)
Vietnam,2018,76.54,7.53,11.7,30718.0,2.195,23.036,0.8698461538461539,0.502,0.6499999999999999,0.576,30718.0,0.8651617159365651,0.7568109517655403,1.261494252873563,3.38764705882353,2.3245706558485466,0.3255702079269682,Moyen (0.3–0.5)
Philippines,2018,77.59,8.22,12.56,34735.0,2.878,24.398,0.886,0.548,0.6977777777777778,0.6228888888888889,34735.0,0.8837263176135035,0.7871437138071341,1.6540229885057471,3.587941176470588,2.6209820824881676,0.3003239583613932,Moyen (0.3–0.5)
Indonesia,2018,78.31,9.02,12.84,36204.0,3.862,25.694,0.8970769230769231,0.6013333333333333,0.7133333333333334,0.6573333333333333,36204.0,0.8899833157656116,0.8066139622907345,2.2195402298850575,3.7785294117647057,2.999034820824882,0.2689578516026953,Faible (<0.3)
Egypt,2018,79.82,10.4,14.21,37415.0,4.663,27.106,0.9203076923076922,0.6933333333333334,0.7894444444444445,0.7413888888888889,37415.0,0.8949533640628027,0.8483853815955408,2.6798850574712647,3.9861764705882354,3.33303076402975,0.25453871915955956,Faible (<0.3)
Morocco,2018,80.96,11.44,15.55,8771.0,5.346,3.594,0.9378461538461538,0.7626666666666666,0.8638888888888889,0.8132777777777778,8771.0,0.6758287678072635,0.8018055546253765,3.0724137931034483,1.0,2.0362068965517244,0.3937741081140714,Moyen (0.3–0.5)
India,2018,69.05,12.15,15.95,6583.0,1.607,4.158,0.7546153846153846,0.81,0.8861111111111111,0.8480555555555556,6583.0,0.6324817763872239,0.7397176678813431,1.0,1.0,1.0,0.7397176678813431,Très élevé (>0.65)
Bangladesh,2018,82.03,13.34,17.34,11420.0,7.09,6.28,0.9543076923076923,0.8893333333333333,0.9633333333333334,0.9263333333333333,11420.0,0.7156946984435413,0.8584753686543278,4.07471264367816,1.0,2.53735632183908,0.3383345733767906,Moyen (0.3–0.5)
Pakistan,2018,83.12,14.15,17.92,12865.0,7.947,7.256,0.9710769230769232,0.9433333333333334,0.9955555555555556,0.9694444444444446,12865.0,0.7336921189838933,0.88395496183014,4.567241379310345,1.0670588235294118,2.8171501014198785,0.31377630939317563,Moyen (0.3–0.5)
Nigeria,2018,54.82,6.9,11.09,5769.0,0.551,3.532,0.5356923076923077,0.46,0.616111111111111,0.5380555555555555,5769.0,0.6125436565064974,0.5609961217477063,1.0,1.0,1.0,0.5609961217477063,Élevé (0.5–0.65)
Ethiopia,2018,66.11,8.04,11.13,2306.0,0.1,2.708,0.7093846153846154,0.5359999999999999,0.6183333333333334,0.5771666666666666,2306.0,0.4740279173567661,0.5789783294195273,1.0,1.0,1.0,0.5789783294195273,Élevé (0.5–0.65)
Kenya,2018,86.66,9.2,13.44,17269.0,10.297,11.07,1.0,0.6133333333333333,0.7466666666666666,0.6799999999999999,17269.0,0.7781633101148935,0.8088349102753026,5.917816091954023,1.6279411764705882,3.7728786342123057,0.21438137525570566,Faible (<0.3)
Tanzania,2018,87.92,10.85,14.97,18912.0,10.941,11.442,1.0,0.7233333333333333,0.8316666666666667,0.7775,18912.0,0.7918918070341577,0.8507241257099629,6.287931034482759,1.6826470588235294,3.9852890466531443,0.21346610390139786,Faible (<0.3)
Ghana,2018,88.39,11.22,15.06,20661.0,11.456,13.757,1.0,0.748,0.8366666666666667,0.7923333333333333,20661.0,0.8052528713679675,0.8608881629063317,6.583908045977012,2.0230882352941175,4.303498140635565,0.200043809657413,Faible (<0.3)
Senegal,2018,89.6,12.3,16.2,22167.0,12.864,14.115,1.0,0.8200000000000001,0.8999999999999999,0.86,22167.0,0.8158806739690846,0.8886042084534153,7.393103448275863,2.075735294117647,4.734419371196755,0.18769021896528698,Faible (<0.3)
France,2018,82.9,13.24,16.84,41912.0,5.271,19.404,0.9676923076923077,0.8826666666666667,0.9355555555555556,0.9091111111111112,41912.0,0.9120982633762477,0.9292486976924402,3.029310344827586,2.853529411764706,2.941419878296146,0.31591841224338196,Moyen (0.3–0.5)
Germany,2018,81.58,14.34,18.59,47471.0,9.36,20.934,0.9473846153846154,0.956,1.0327777777777778,0.9943888888888889,47471.0,0.9309117737841002,0.9571875429896911,5.379310344827586,3.078529411764706,4.228919878296146,0.2263432674386224,Faible (<0.3)
UK,2018,81.68,7.18,10.45,41490.0,6.627,18.817,0.948923076923077,0.47866666666666663,0.5805555555555555,0.529611111111111,41490.0,0.9105696174768094,0.7706084209876016,3.8086206896551724,2.767205882352941,3.2879132860040565,0.2343761388926882,Faible (<0.3)
USA,2018,79.69,8.55,12.57,58829.0,16.044,26.642,0.9183076923076923,0.5700000000000001,0.6983333333333334,0.6341666666666668,58829.0,0.9633156348339081,0.8247457393892293,9.220689655172414,3.9179411764705883,6.569315415821501,0.12554515762828444,Faible (<0.3)
Canada,2018,64.78,9.54,13.5,29339.0,15.45,28.714,0.688923076923077,0.6359999999999999,0.75,0.693,29339.0,0.8582235580658857,0.742736556137224,8.879310344827585,4.222647058823529,6.550978701825557,0.11337795311870669,Faible (<0.3)
Australia,2018,65.17,9.84,13.68,30355.0,15.015,35.142,0.694923076923077,0.656,0.76,0.708,30355.0,0.8633660328617448,0.7517180583326418,8.629310344827587,5.167941176470589,6.898625760649088,0.10896634843138862,Faible (<0.3)
Japan,2018,84.26,11.59,15.69,40840.0,9.527,18.824,0.9886153846153847,0.7726666666666666,0.8716666666666666,0.8221666666666666,40840.0,0.9081843808554477,0.9037613255538612,5.4752873563218385,2.7682352941176473,4.121761325219743,0.21926580756242092,Faible (<0.3)
South Korea,2018,67.91,12.28,16.49,35828.0,11.577,24.699,0.7370769230769231,0.8186666666666667,0.916111111111111,0.8673888888888888,35828.0,0.8884063091334677,0.8281571726681703,6.653448275862069,3.6322058823529417,5.142827079107505,0.16103150269868496,Faible (<0.3)
Spain,2018,68.71,13.12,16.86,35365.0,7.468,26.562,0.7493846153846153,0.8746666666666666,0.9366666666666666,0.9056666666666666,35365.0,0.8864415151320716,0.8441917066699404,4.291954022988506,3.9061764705882354,4.099065246788371,0.20594736991107107,Faible (<0.3)
Italy,2018,69.33,14.43,18.33,36022.0,8.408,26.369,0.7589230769230769,0.962,1.0183333333333333,0.9901666666666666,36022.0,0.889222033088996,0.8742562759616785,4.832183908045977,3.877794117647059,4.354989012846518,0.20074821621426894,Faible (<0.3)
Sweden,2018,83.01,7.1,11.32,8518.0,4.319,3.581,0.9693846153846155,0.47333333333333333,0.6288888888888889,0.5511111111111111,8518.0,0.6714074793176814,0.7105159336572184,2.482183908045977,1.0,1.7410919540229886,0.4080863919998548,Moyen (0.3–0.5)
Norway,2018,82.13,8.26,12.99,66620.0,8.145,25.892,0.9558461538461538,0.5506666666666666,0.7216666666666667,0.6361666666666667,66620.0,0.9821024213668967,0.842115955765531,4.68103448275862,3.8076470588235294,4.244340770791075,0.19840912905977023,Faible (<0.3)
Finland,2018,72.61,9.41,13.06,11845.0,11.188,6.238,0.8093846153846154,0.6273333333333333,0.7255555555555556,0.6764444444444444,11845.0,0.721214219488541,0.7336413252851124,6.429885057471265,1.0,3.7149425287356324,0.19748389634840585,Faible (<0.3)
Denmark,2018,73.73,10.3,14.51,13248.0,11.624,7.169,0.8266153846153846,0.6866666666666668,0.8061111111111111,0.746388888888889,13248.0,0.7381235128664045,0.7693652439686183,6.680459770114943,1.0542647058823529,3.8673622379986483,0.19893798320965225,Faible (<0.3)
Netherlands,2018,74.63,11.61,15.24,14189.0,12.613,8.513,0.8404615384615384,0.7739999999999999,0.8466666666666667,0.8103333333333333,14189.0,0.7484890204282519,0.7988323806806766,7.248850574712644,1.2519117647058824,4.250381169709263,0.18794370405497512,Faible (<0.3)
Belgium,2018,75.65,12.35,16.28,16562.0,1.278,9.451,0.8561538461538463,0.8233333333333334,0.9044444444444445,0.8638888888888889,16562.0,0.7718488675570998,0.8295590849213024,1.0,1.3898529411764706,1.1949264705882352,0.6942344197236917,Très élevé (>0.65)
Portugal,2018,76.57,12.97,16.92,18165.0,2.151,10.978,0.8703076923076922,0.8646666666666667,0.9400000000000001,0.9023333333333334,18165.0,0.785804264752787,0.8513694618486277,1.236206896551724,1.6144117647058824,1.4253093306288034,0.5973225906498691,Élevé (0.5–0.65)
Poland,2018,77.22,14.18,18.06,18982.0,3.069,12.307,0.8803076923076922,0.9453333333333334,1.0033333333333332,0.9743333333333333,18982.0,0.7924498855280582,0.8792342987617321,1.763793103448276,1.8098529411764708,1.7868230223123733,0.49206568741424234,Moyen (0.3–0.5)
Czech Republic,2018,78.27,7.35,11.5,21056.0,3.935,12.886,0.8964615384615384,0.49,0.6388888888888888,0.5644444444444444,21056.0,0.8081135179683033,0.742235539560586,2.2614942528735633,1.895,2.0782471264367817,0.35714498536715,Moyen (0.3–0.5)
Hungary,2018,79.36,8.05,11.98,22301.0,4.689,14.466,0.9132307692307692,0.5366666666666667,0.6655555555555556,0.6011111111111112,22301.0,0.8167910602816432,0.7653887756083291,2.6948275862068964,2.1273529411764707,2.4110902636916833,0.3174450940863667,Moyen (0.3–0.5)
Romania,2018,80.5,9.33,13.08,24561.0,5.085,15.789,0.9307692307692308,0.622,0.7266666666666667,0.6743333333333333,24561.0,0.8313722130183258,0.8050769334232991,2.9224137931034484,2.3219117647058822,2.6221627789046655,0.30702782447380983,Moyen (0.3–0.5)
Bulgaria,2018,82.21,10.3,14.24,24925.0,6.116,17.608,0.9570769230769229,0.6866666666666668,0.7911111111111111,0.7388888888888889,24925.0,0.8335944689249478,0.8384817253564996,3.514942528735632,2.5894117647058823,3.0521771467207572,0.2747159437509582,Faible (<0.3)
Croatia,2018,81.94,11.61,15.18,26461.0,6.859,18.425,0.9529230769230769,0.7739999999999999,0.8433333333333333,0.8086666666666666,26461.0,0.842627697584824,0.8659398091322615,3.9419540229885057,2.709558823529412,3.3257564232589587,0.26037379138058286,Faible (<0.3)
Slovakia,2018,83.12,12.39,17.0,27350.0,7.795,18.911,0.9710769230769232,0.8260000000000001,0.9444444444444444,0.8852222222222222,27350.0,0.8476192704828067,0.8998475136736432,4.4798850574712645,2.781029411764706,3.6304572346179853,0.24786065652921255,Faible (<0.3)
China,2018,76.83,13.3,17.11,15746.0,7.756,13.819,0.8743076923076922,0.8866666666666667,0.9505555555555555,0.918611111111111,15746.0,0.7642168447269909,0.8498407137445418,4.4574712643678165,2.032205882352941,3.244838573360379,0.2619053905243861,Faible (<0.3)
Brazil,2018,75.82,14.04,17.75,14732.0,2.357,11.121,0.8587692307692306,0.9359999999999999,0.9861111111111112,0.9610555555555556,14732.0,0.7541619157099229,0.8538138370649749,1.3545977011494255,1.6354411764705883,1.4950194388100069,0.5711055086645472,Élevé (0.5–0.65)
Mexico,2018,86.51,7.3,10.92,17806.0,10.423,22.585,1.0,0.48666666666666664,0.6066666666666667,0.5466666666666666,17806.0,0.782789013123546,0.7535679830832197,5.990229885057471,3.321323529411765,4.655776707234618,0.16185655594527318,Faible (<0.3)
Argentina,2018,87.46,8.35,12.22,19575.0,11.649,23.919,1.0,0.5566666666666666,0.6788888888888889,0.6177777777777778,19575.0,0.797096674046684,0.7896738556342793,6.694827586206896,3.5175,5.106163793103448,0.15465110161582332,Faible (<0.3)
Chile,2018,88.49,9.17,13.39,35473.0,11.518,26.315,1.0,0.6113333333333333,0.7438888888888889,0.6776111111111112,35473.0,0.8869021162678813,0.8438891503167519,6.619540229885058,3.869852941176471,5.244696585530765,0.16090333092764605,Faible (<0.3)
South Africa,2018,64.13,10.18,13.62,12842.0,12.289,27.136,0.6789230769230769,0.6786666666666666,0.7566666666666666,0.7176666666666667,12842.0,0.7334218204077256,0.7096306922047482,7.062643678160919,3.9905882352941178,5.526615956727518,0.12840238904983414,Faible (<0.3)
Iran,2018,60.01,11.48,15.12,8717.0,1.351,3.586,0.6155384615384615,0.7653333333333333,0.84,0.8026666666666666,8717.0,0.6748958955040218,0.6934402877238868,1.0,1.0,1.0,0.6934402877238868,Très élevé (>0.65)
Iraq,2018,61.48,12.44,16.47,10211.0,2.286,4.656,0.6381538461538461,0.8293333333333333,0.9149999999999999,0.8721666666666665,10211.0,0.6987914663850076,0.72994615074687,1.313793103448276,1.0,1.156896551724138,0.6309519633877564,Élevé (0.5–0.65)
Algeria,2018,63.09,13.32,17.05,11307.0,2.932,6.277,0.662923076923077,0.888,0.9472222222222223,0.9176111111111112,11307.0,0.7141925698469955,0.7573774602577455,1.6850574712643678,1.0,1.3425287356321838,0.5641424575549989,Élevé (0.5–0.65)
Libya,2018,63.56,14.6,18.17,13097.0,3.603,7.383,0.6701538461538462,0.9733333333333333,1.0094444444444446,0.9913888888888889,13097.0,0.7363919003995923,0.7879691020724761,2.070689655172414,1.085735294117647,1.5782124746450306,0.49927947898758374,Moyen (0.3–0.5)
Saudi Arabia,2018,75.07,7.22,10.43,53811.0,19.302,22.068,0.8472307692307691,0.48133333333333334,0.5794444444444444,0.5303888888888889,53811.0,0.9498479554616084,0.7529221548596284,11.093103448275862,3.245294117647059,7.169198782961461,0.10502179917915604,Faible (<0.3)
UAE,2018,78.07,8.09,12.29,68174.0,21.717,30.492,0.8933846153846153,0.5393333333333333,0.6827777777777777,0.6110555555555555,68174.0,0.9855855290313733,0.8133381836747792,12.48103448275862,4.484117647058824,8.482576064908722,0.09588339408348485,Faible (<0.3)
Qatar,2018,66.45,9.28,13.39,17434.0,37.961,10.911,0.7146153846153847,0.6186666666666666,0.7438888888888889,0.6812777777777778,17434.0,0.779599749817323,0.7240292173143289,21.816666666666666,1.6045588235294117,11.71061274509804,0.061826757751630136,Faible (<0.3)
Kuwait,2018,67.27,10.08,14.29,18675.0,24.84,12.272,0.7272307692307691,0.672,0.7938888888888889,0.7329444444444444,18675.0,0.789986856769806,0.7495277611381195,14.275862068965518,1.8047058823529412,8.040283975659229,0.09322155329428712,Faible (<0.3)
Singapore,2018,68.08,11.16,15.52,20208.0,7.64,13.489,0.7396923076923076,0.744,0.8622222222222222,0.8031111111111111,20208.0,0.8019040715993082,0.7809976344614757,4.390804597701149,1.9836764705882355,3.187240534144692,0.24503881213065062,Faible (<0.3)
Malaysia,2018,69.84,12.25,16.07,22712.0,9.004,14.935,0.7667692307692309,0.8166666666666667,0.8927777777777778,0.8547222222222222,22712.0,0.8195496247402168,0.8128710239963584,5.174712643678161,2.1963235294117647,3.685518086544963,0.2205581426839218,Faible (<0.3)
Turkey,2018,70.63,13.14,16.89,23840.0,9.469,16.373,0.7789230769230768,0.876,0.9383333333333334,0.9071666666666667,23840.0,0.8268715109964992,0.8360005462914311,5.441954022988505,2.407794117647059,3.9248740703177822,0.21300060366618165,Faible (<0.3)
Greece,2018,71.8,14.0,18.31,24611.0,10.031,17.029,0.7969230769230768,0.9333333333333333,1.0172222222222222,0.9752777777777778,24611.0,0.8316794117969839,0.8646364916637536,5.764942528735633,2.504264705882353,4.134603617308993,0.20912197920111683,Faible (<0.3)
Switzerland,2018,84.6,7.92,12.1,64366.0,4.422,18.59,0.9938461538461537,0.528,0.6722222222222222,0.600111111111111,64366.0,0.9769031904359355,0.8352198084722571,2.5413793103448272,2.7338235294117648,2.6376014198782958,0.31665884093692814,Moyen (0.3–0.5)
Austria,2018,73.5,8.66,12.73,28374.0,11.988,19.548,0.823076923076923,0.5773333333333334,0.7072222222222222,0.6422777777777777,28374.0,0.8531715812919298,0.7668902814241082,6.889655172413793,2.874705882352941,4.882180527383367,0.1570794601147466,Faible (<0.3)
New Zealand,2018,74.85,9.18,13.01,28962.0,12.717,20.986,0.8438461538461538,0.612,0.7227777777777777,0.6673888888888888,28962.0,0.8562699447656724,0.7841834082079561,7.308620689655172,3.0861764705882355,5.197398580121704,0.15087998276814732,Faible (<0.3)
Ireland,2018,75.74,10.63,14.63,31508.0,1.301,21.445,0.8575384615384615,0.7086666666666667,0.8127777777777778,0.7607222222222223,31508.0,0.8689974257626427,0.8276233471804236,1.0,3.1536764705882354,2.076838235294118,0.39850159396897716,Moyen (0.3–0.5)
Luxembourg,2018,76.81,11.47,15.38,32554.0,2.045,22.652,0.874,0.7646666666666667,0.8544444444444445,0.8095555555555556,32554.0,0.8739307197171586,0.8519452749165308,1.1752873563218391,3.3311764705882356,2.2532319134550374,0.37809924039740045,Moyen (0.3–0.5)
Iceland,2018,77.87,12.42,16.57,34133.0,2.951,23.617,0.8903076923076924,0.828,0.9205555555555556,0.8742777777777777,34133.0,0.8810853852046315,0.881865841864617,1.695977011494253,3.4730882352941177,2.5845326233941854,0.34120901933382847,Moyen (0.3–0.5)
Estonia,2018,78.81,13.38,17.53,35232.0,3.498,26.143,0.9047692307692308,0.892,0.9738888888888889,0.9329444444444445,35232.0,0.8858723567813801,0.9076566318404071,2.010344827586207,3.844558823529412,2.9274518255578093,0.3100500660390742,Moyen (0.3–0.5)
Latvia,2018,79.46,14.13,18.34,36814.0,4.699,26.996,0.9147692307692307,0.9420000000000001,1.018888888888889,0.9804444444444445,36814.0,0.8925072452032986,0.9285004021554047,2.700574712643678,3.9699999999999998,3.335287356321839,0.27838692830933665,Faible (<0.3)
Lithuania,2018,80.81,7.03,11.39,8642.0,5.289,3.717,0.9355384615384615,0.4686666666666667,0.6327777777777778,0.5507222222222222,8642.0,0.6735906071408698,0.7027433697157199,3.039655172413793,1.0,2.0198275862068966,0.34792245363646396,Moyen (0.3–0.5)
Slovenia,2018,81.07,8.38,12.07,9843.0,5.862,5.074,0.9395384615384614,0.5586666666666668,0.6705555555555556,0.6146111111111112,9843.0,0.6932469615462818,0.7370002725590117,3.3689655172413793,1.0,2.18448275862069,0.33737976170815054,Moyen (0.3–0.5)
Serbia,2018,82.41,9.61,13.45,11224.0,6.712,6.337,0.9601538461538461,0.6406666666666666,0.7472222222222222,0.6939444444444445,11224.0,0.7130796425540342,0.7803112274395705,3.857471264367816,1.0,2.428735632183908,0.3212829000816026,Moyen (0.3–0.5)
Bosnia,2018,83.55,10.19,14.24,13225.0,8.015,7.63,0.9776923076923076,0.6793333333333333,0.7911111111111111,0.7352222222222222,13225.0,0.7378610354217705,0.8094657297410619,4.606321839080461,1.1220588235294118,2.864190331304936,0.28261590051952523,Faible (<0.3)
Macedonia,2018,84.49,11.03,14.91,14673.0,8.298,8.247,0.992153846153846,0.7353333333333333,0.8283333333333334,0.7818333333333334,14673.0,0.7535557398819077,0.8361217644398722,4.768965517241379,1.212794117647059,2.990879817444219,0.279557125486359,Faible (<0.3)
Montenegro,2018,85.7,12.29,16.3,15865.0,9.284,9.423,1.0,0.8193333333333332,0.9055555555555556,0.8624444444444443,15865.0,0.7653541524331136,0.8706919394243636,5.3356321839080465,1.385735294117647,3.360683739012847,0.259081784256235,Faible (<0.3)
Uruguay,2018,86.87,13.51,16.95,17284.0,9.688,10.682,1.0,0.9006666666666666,0.9416666666666667,0.9211666666666667,17284.0,0.7782944614541714,0.8950089633187275,5.567816091954024,1.5708823529411766,3.5693492224476002,0.25074849994784076,Faible (<0.3)
Panama,2018,87.57,14.01,17.73,18729.0,11.019,12.126,1.0,0.9339999999999999,0.985,0.9595,18729.0,0.7904230141412966,0.911944031456109,6.332758620689655,1.783235294117647,4.057996957403651,0.2247276281940784,Faible (<0.3)
Venezuela,2018,88.38,7.34,11.17,20491.0,12.347,13.847,1.0,0.48933333333333334,0.6205555555555555,0.5549444444444445,20491.0,0.8040048338284693,0.7641337630247464,7.095977011494253,2.0363235294117645,4.566150270453009,0.16734748480998557,Faible (<0.3)
Dominican Republic,2018,89.21,8.47,12.71,21606.0,12.862,15.183,1.0,0.5646666666666668,0.7061111111111111,0.635388888888889,21606.0,0.8120085653412615,0.8020474741438739,7.3919540229885055,2.232794117647059,4.812374070317782,0.1666635765267747,Faible (<0.3)
Guatemala,2018,60.26,9.12,13.42,23725.0,1.375,15.863,0.6193846153846153,0.608,0.7455555555555555,0.6767777777777777,23725.0,0.8261410813546657,0.7022421733393361,1.0,2.332794117647059,1.6663970588235295,0.4214134738302507,Moyen (0.3–0.5)
Honduras,2018,61.72,10.03,14.35,25673.0,2.134,16.878,0.6418461538461538,0.6686666666666666,0.7972222222222222,0.7329444444444444,25673.0,0.8380609663825108,0.7332620431719514,1.2264367816091954,2.4820588235294117,1.8542478025693034,0.39544986498348317,Moyen (0.3–0.5)
Nicaragua,2018,62.14,11.4,15.57,26568.0,3.055,17.916,0.6483076923076924,0.76,0.865,0.8125,26568.0,0.8432372880048898,0.7629887170020926,1.7557471264367817,2.6347058823529412,2.1952265043948613,0.34756719430755,Moyen (0.3–0.5)
Haiti,2018,63.77,12.1,16.09,28004.0,3.776,19.083,0.6733846153846155,0.8066666666666666,0.8938888888888888,0.8502777777777777,28004.0,0.851188842526761,0.7869551472856235,2.1701149425287354,2.8063235294117646,2.48821923597025,0.31627243126699817,Moyen (0.3–0.5)
Jamaica,2018,64.56,13.47,17.33,28668.0,4.797,21.362,0.6855384615384615,0.898,0.9627777777777777,0.9303888888888889,28668.0,0.854728706858413,0.8169112501972345,2.7568965517241377,3.141470588235294,2.9491835699797155,0.2769957280763141,Faible (<0.3)
Trinidad and Tobago,2018,65.21,14.44,18.29,31261.0,5.399,21.545,0.6955384615384614,0.9626666666666667,1.016111111111111,0.9893888888888889,31261.0,0.8678085918403275,0.8421136524871181,3.102873563218391,3.168382352941177,3.135627958079784,0.2685630003767466,Faible (<0.3)
Cameroon,2018,66.36,7.16,10.89,32068.0,6.137,22.402,0.7132307692307692,0.47733333333333333,0.605,0.5411666666666667,32068.0,0.8716585997089141,0.695508607907718,3.527011494252873,3.2944117647058824,3.410711629479378,0.20391891296124692,Faible (<0.3)
Ivory Coast,2018,67.8,8.6,12.42,34260.0,7.056,24.446,0.7353846153846153,0.5733333333333334,0.69,0.6316666666666666,34260.0,0.8816463812110953,0.7426182928111169,4.055172413793104,3.595,3.825086206896552,0.19414419771041797,Faible (<0.3)
Mozambique,2018,68.62,9.45,13.59,34734.0,7.956,25.981,0.7480000000000001,0.63,0.755,0.6925,34734.0,0.8837219687461989,0.7706887313844483,4.572413793103449,3.8207352941176476,4.196574543610549,0.18364709678703373,Faible (<0.3)
Uganda,2018,69.37,10.31,14.51,36947.0,8.83,28.401,0.7595384615384616,0.6873333333333334,0.8061111111111111,0.7467222222222223,36947.0,0.8930519892834089,0.7971288537075331,5.074712643678161,4.176617647058824,4.625665145368492,0.17232740128317953,Faible (<0.3)
Rwanda,2018,70.36,11.02,15.11,8715.0,9.284,3.874,0.7747692307692308,0.7346666666666667,0.8394444444444444,0.7870555555555556,8715.0,0.674861233794053,0.7438135376418836,5.3356321839080465,1.0,3.1678160919540232,0.23480325752846107,Faible (<0.3)
